track_name,artist_name,playcount,listeners,url,image_url
"Party (feat. Rauw Alejandro, Benito Antonio Martínez Ocasio, Raul Alejandro Ocasio Ruiz)",Bad Bunny,664,192,"https://www.last.fm/music/Bad+Bunny/_/Party+(feat.+Rauw+Alejandro,+Benito+Antonio+Mart%C3%ADnez+Ocasio,+Raul+Alejandro+Ocasio+Ruiz)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
La Difícil [Explicit],Bad Bunny,529,191,https://www.last.fm/music/Bad+Bunny/_/La+Dif%C3%ADcil+%5BExplicit%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Dakiti (feat. Jhay Cortez),Bad Bunny,5681,189,https://www.last.fm/music/Bad+Bunny/_/Dakiti+(feat.+Jhay+Cortez),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Tú No Metes Cabra (feat. Daddy Yankee, Anuel AA & Cosculluela) [Remix]",Bad Bunny,1400,189,"https://www.last.fm/music/Bad+Bunny/_/T%C3%BA+No+Metes+Cabra+(feat.+Daddy+Yankee,+Anuel+AA+&+Cosculluela)+%5BRemix%5D",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Un Coco (360° Visualizer),Bad Bunny,670,189,https://www.last.fm/music/Bad+Bunny/_/Un+Coco+(360%C2%B0+Visualizer),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Loco Pero Millonario - Remix,Bad Bunny,521,189,https://www.last.fm/music/Bad+Bunny/_/Loco+Pero+Millonario+-+Remix,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
MONACO [Explicit],Bad Bunny,645,186,https://www.last.fm/music/Bad+Bunny/_/MONACO+%5BExplicit%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Party (feat. Rauw Alejandro),Bad Bunny,3405,185,https://www.last.fm/music/Bad+Bunny/_/Party+(feat.+Rauw+Alejandro),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Andrea (feat. Buscabulla, Benito Antonio Martínez Ocasio, Raquel Berrios, Luis Del Valle, Mick Coogan)",Bad Bunny,640,184,"https://www.last.fm/music/Bad+Bunny/_/Andrea+(feat.+Buscabulla,+Benito+Antonio+Mart%C3%ADnez+Ocasio,+Raquel+Berrios,+Luis+Del+Valle,+Mick+Coogan)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
WHERE SHE GOES [Explicit],Bad Bunny,706,181,https://www.last.fm/music/Bad+Bunny/_/WHERE+SHE+GOES+%5BExplicit%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
YO VISTO ASÍ (Video Oficial),Bad Bunny,578,181,https://www.last.fm/music/Bad+Bunny/_/YO+VISTO+AS%C3%8D+(Video+Oficial),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
La Corriente (feat. Tony Dize),Bad Bunny,2107,180,https://www.last.fm/music/Bad+Bunny/_/La+Corriente+(feat.+Tony+Dize),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
200 Mph (feat. Diplo & Nitti Gritti),Bad Bunny,713,180,https://www.last.fm/music/Bad+Bunny/_/200+Mph+(feat.+Diplo+&+Nitti+Gritti),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
No Metes Cabra,Bad Bunny,749,178,https://www.last.fm/music/Bad+Bunny/_/No+Metes+Cabra,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Safaera (feat. Jowell y Randy),Bad Bunny,539,177,https://www.last.fm/music/Bad+Bunny/_/Safaera+(feat.+Jowell+y+Randy),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Otro Atardecer (feat. The Marías, Benito Antonio Martínez Ocasio, Maria Zardoya, Joshua Conway)",Bad Bunny,657,174,"https://www.last.fm/music/Bad+Bunny/_/Otro+Atardecer+(feat.+The+Mar%C3%ADas,+Benito+Antonio+Mart%C3%ADnez+Ocasio,+Maria+Zardoya,+Joshua+Conway)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Me Llueven 3.0 (feat. Kevin Roldan, Noriel, Bryant Myers & Almighty)",Bad Bunny,618,174,"https://www.last.fm/music/Bad+Bunny/_/Me+Llueven+3.0+(feat.+Kevin+Roldan,+Noriel,+Bryant+Myers+&+Almighty)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Tarot (feat. Jhay Cortez),Bad Bunny,2006,173,https://www.last.fm/music/Bad+Bunny/_/Tarot+(feat.+Jhay+Cortez),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Mia (Ft. Drake),Bad Bunny,1066,171,https://www.last.fm/music/Bad+Bunny/_/Mia+(Ft.+Drake),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Otro Atardecer (feat. The Marías),Bad Bunny,2137,168,https://www.last.fm/music/Bad+Bunny/_/Otro+Atardecer+(feat.+The+Mar%C3%ADas),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Andrea (Feat. Buscabulla),Bad Bunny,2021,167,https://www.last.fm/music/Bad+Bunny/_/Andrea+(Feat.+Buscabulla),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Soy Peor Remix (feat. J Balvin, Ozuna  Arcangel)",Bad Bunny,841,167,"https://www.last.fm/music/Bad+Bunny/_/Soy+Peor+Remix+(feat.+J+Balvin,+Ozuna++Arcangel)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Tití Me Preguntó  | Un Verano Sin Ti,Bad Bunny,441,166,https://www.last.fm/music/Bad+Bunny/_/Tit%C3%AD+Me+Pregunt%C3%B3++%7C+Un+Verano+Sin+Ti,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Soy Peor (Remix) [feat. J Balvin, Ozuna & Arcangel]",Bad Bunny,1428,163,"https://www.last.fm/music/Bad+Bunny/_/Soy+Peor+(Remix)+%5Bfeat.+J+Balvin,+Ozuna+&+Arcangel%5D",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Me Importa un Carajo,Bad Bunny,1175,162,https://www.last.fm/music/Bad+Bunny/_/Me+Importa+un+Carajo,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Bad Bunny x Jhay Cortez - Dákiti (Video Oficial),Bad Bunny,434,162,https://www.last.fm/music/Bad+Bunny/_/Bad+Bunny+x+Jhay+Cortez+-+D%C3%A1kiti+(Video+Oficial),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Si Estuviesemos Juntos,Bad Bunny,2363,161,https://www.last.fm/music/Bad+Bunny/_/Si+Estuviesemos+Juntos,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Safaera (feat. Jowell & Randy, Ñengo Flow, Benito A. Martinez Ocasio, Joel Muñoz, Randy Ortiz, Edwin Rosa)",Bad Bunny,479,161,"https://www.last.fm/music/Bad+Bunny/_/Safaera+(feat.+Jowell+&+Randy,+%C3%91engo+Flow,+Benito+A.+Martinez+Ocasio,+Joel+Mu%C3%B1oz,+Randy+Ortiz,+Edwin+Rosa)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
un x100to,Bad Bunny,636,159,https://www.last.fm/music/Bad+Bunny/_/un+x100to,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Callaita (feat. Tainy),Bad Bunny,1084,157,https://www.last.fm/music/Bad+Bunny/_/Callaita+(feat.+Tainy),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Un Ratito (360° Visualizer),Bad Bunny,444,154,https://www.last.fm/music/Bad+Bunny/_/Un+Ratito+(360%C2%B0+Visualizer),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Me porto bonito (con Chencho Corleone),Bad Bunny,325,151,https://www.last.fm/music/Bad+Bunny/_/Me+porto+bonito+(con+Chencho+Corleone),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Neverita (feat. Benito Antonio Martínez Ocasio),Bad Bunny,379,150,https://www.last.fm/music/Bad+Bunny/_/Neverita+(feat.+Benito+Antonio+Mart%C3%ADnez+Ocasio),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Efecto (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,469,149,https://www.last.fm/music/Bad+Bunny/_/Efecto+(360%C2%B0+Visualizer)+%7C+Un+Verano+Sin+Ti,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Me Porto Bonito [Explicit],Bad Bunny,491,147,https://www.last.fm/music/Bad+Bunny/_/Me+Porto+Bonito+%5BExplicit%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Subimos de Rango,Bad Bunny,485,146,https://www.last.fm/music/Bad+Bunny/_/Subimos+de+Rango,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
SORRY PAPI (feat. Abra),Bad Bunny,1494,145,https://www.last.fm/music/Bad+Bunny/_/SORRY+PAPI+(feat.+Abra),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Hablamos Mañana (Feat. Duki & Pablo Chill-E),Bad Bunny,1523,145,https://www.last.fm/music/Bad+Bunny/_/Hablamos+Ma%C3%B1ana+(Feat.+Duki+&+Pablo+Chill-E),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings) (feat. Ozuna, Farruko, Hear This Music)",Bad Bunny,358,145,"https://www.last.fm/music/Bad+Bunny/_/Diles+(feat.+Arcangel,+Nengo+Flow,+Dj+Luian+&+Mambo+Kings)+(feat.+Ozuna,+Farruko,+Hear+This+Music)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
6 rings,Bad Bunny,1704,144,https://www.last.fm/music/Bad+Bunny/_/6+rings,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Dime Si Te Acuerdas | Oficial,Bad Bunny,296,144,https://www.last.fm/music/Bad+Bunny/_/Dime+Si+Te+Acuerdas+%7C+Oficial,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
DÁKITI [Explicit],Bad Bunny,768,141,https://www.last.fm/music/Bad+Bunny/_/D%C3%81KITI+%5BExplicit%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Mia feat. Drake,Bad Bunny,776,141,https://www.last.fm/music/Bad+Bunny/_/Mia+feat.+Drake,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
200 MPH (Ft. Diplo),Bad Bunny,758,141,https://www.last.fm/music/Bad+Bunny/_/200+MPH+(Ft.+Diplo),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Tarot (feat. Jhay Cortez, Benito Antonio Martínez Ocasio, Jesus Nieves Cortez)",Bad Bunny,682,141,"https://www.last.fm/music/Bad+Bunny/_/Tarot+(feat.+Jhay+Cortez,+Benito+Antonio+Mart%C3%ADnez+Ocasio,+Jesus+Nieves+Cortez)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Tu No Metes Cabra (),Bad Bunny,429,141,https://www.last.fm/music/Bad+Bunny/_/Tu+No+Metes+Cabra+(),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Sensualidad (feat. Mambo Kingz & DJ Luian),Bad Bunny,518,141,https://www.last.fm/music/Bad+Bunny/_/Sensualidad+(feat.+Mambo+Kingz+&+DJ+Luian),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Dos Mil 16 (360° Visualizer),Bad Bunny,419,139,https://www.last.fm/music/Bad+Bunny/_/Dos+Mil+16+(360%C2%B0+Visualizer),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
YHLQMDLG ALBUM REVIEW,Bad Bunny,149,138,https://www.last.fm/music/Bad+Bunny/_/YHLQMDLG+ALBUM+REVIEW,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Yo No Soy Celoso (feat. Benito Antonio Martínez Ocasio),Bad Bunny,319,133,https://www.last.fm/music/Bad+Bunny/_/Yo+No+Soy+Celoso+(feat.+Benito+Antonio+Mart%C3%ADnez+Ocasio),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Aguacero (360° Visualizer),Bad Bunny,296,131,https://www.last.fm/music/Bad+Bunny/_/Aguacero+(360%C2%B0+Visualizer),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
CHAMBEA (Video Oficial),Bad Bunny,234,130,https://www.last.fm/music/Bad+Bunny/_/CHAMBEA+(Video+Oficial),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
La Romana (Ft. El Alfa),Bad Bunny,670,129,https://www.last.fm/music/Bad+Bunny/_/La+Romana+(Ft.+El+Alfa),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Está Rico,Bad Bunny,441,129,https://www.last.fm/music/Bad+Bunny/_/Est%C3%A1+Rico,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
La Santa (ft. Daddy Yankee),Bad Bunny,1168,127,https://www.last.fm/music/Bad+Bunny/_/La+Santa+(ft.+Daddy+Yankee),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Un Verano Sin Ti (360° Visualizer),Bad Bunny,413,127,https://www.last.fm/music/Bad+Bunny/_/Un+Verano+Sin+Ti+(360%C2%B0+Visualizer),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
♥,Bad Bunny,314,127,https://www.last.fm/music/Bad+Bunny/_/%E2%99%A5,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Dos Mil 16 (feat. Benito Antonio Martínez Ocasio),Bad Bunny,400,126,https://www.last.fm/music/Bad+Bunny/_/Dos+Mil+16+(feat.+Benito+Antonio+Mart%C3%ADnez+Ocasio),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Un Coco (feat. Benito Antonio Martínez Ocasio),Bad Bunny,364,126,https://www.last.fm/music/Bad+Bunny/_/Un+Coco+(feat.+Benito+Antonio+Mart%C3%ADnez+Ocasio),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Moscow Mule (feat. Benito Antonio Martínez Ocasio),Bad Bunny,288,126,https://www.last.fm/music/Bad+Bunny/_/Moscow+Mule+(feat.+Benito+Antonio+Mart%C3%ADnez+Ocasio),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Bad Bunny - Tití Me Preguntó  | Un Verano Sin Ti,Bad Bunny,262,123,https://www.last.fm/music/Bad+Bunny/_/Bad+Bunny+-+Tit%C3%AD+Me+Pregunt%C3%B3++%7C+Un+Verano+Sin+Ti,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Safaera (feat. Jowell & Randy & Ñengo Flow),Bad Bunny,1886,122,https://www.last.fm/music/Bad+Bunny/_/Safaera+(feat.+Jowell+&+Randy+&+%C3%91engo+Flow),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Neverita  | Un Verano Sin Ti,Bad Bunny,611,122,https://www.last.fm/music/Bad+Bunny/_/Neverita++%7C+Un+Verano+Sin+Ti,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Tití Me Preguntó (360° Visualizer),Bad Bunny,300,122,https://www.last.fm/music/Bad+Bunny/_/Tit%C3%AD+Me+Pregunt%C3%B3+(360%C2%B0+Visualizer),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Bad Bunny - Yonaguni (Video Oficial),Bad Bunny,478,120,https://www.last.fm/music/Bad+Bunny/_/Bad+Bunny+-+Yonaguni+(Video+Oficial),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Ojitos Lindos (ft. Bomba Estéreo),Bad Bunny,763,119,https://www.last.fm/music/Bad+Bunny/_/Ojitos+Lindos+(ft.+Bomba+Est%C3%A9reo),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
🖤,Bad Bunny,435,119,https://www.last.fm/music/Bad+Bunny/_/%F0%9F%96%A4,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
La T-Shirt De Biggie,Bad Bunny,448,119,https://www.last.fm/music/Bad+Bunny/_/La+T-Shirt+De+Biggie,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Amorfoda - Mambo Version,Bad Bunny,324,119,https://www.last.fm/music/Bad+Bunny/_/Amorfoda+-+Mambo+Version,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Bad Bunny (ft. Chencho Corleone) - Me Porto Bonito  | Un Verano Sin Ti,Bad Bunny,268,119,https://www.last.fm/music/Bad+Bunny/_/Bad+Bunny+(ft.+Chencho+Corleone)+-+Me+Porto+Bonito++%7C+Un+Verano+Sin+Ti,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
El Apagón (360° Visualizer),Bad Bunny,209,119,https://www.last.fm/music/Bad+Bunny/_/El+Apag%C3%B3n+(360%C2%B0+Visualizer),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
YHLQMDLG,Bad Bunny,1570,118,https://www.last.fm/music/Bad+Bunny/_/YHLQMDLG,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Moscow Mule  | Un Verano Sin Ti,Bad Bunny,542,118,https://www.last.fm/music/Bad+Bunny/_/Moscow+Mule++%7C+Un+Verano+Sin+Ti,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Me Fui de Vacaciones (360° Visualizer),Bad Bunny,526,118,https://www.last.fm/music/Bad+Bunny/_/Me+Fui+de+Vacaciones+(360%C2%B0+Visualizer),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Me Llueven 2 (feat. Almighty, Denyerkin, Quimico Ultra Mega & El Fother)",Bad Bunny,426,118,"https://www.last.fm/music/Bad+Bunny/_/Me+Llueven+2+(feat.+Almighty,+Denyerkin,+Quimico+Ultra+Mega+&+El+Fother)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
BAD BUNNY x DRAKE - MÍA,Bad Bunny,250,118,https://www.last.fm/music/Bad+Bunny/_/BAD+BUNNY+x+DRAKE+-+M%C3%8DA,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Compositor del Año,Bad Bunny,1173,117,https://www.last.fm/music/Bad+Bunny/_/Compositor+del+A%C3%B1o,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Ignorantes (Ft. Sech),Bad Bunny,640,116,https://www.last.fm/music/Bad+Bunny/_/Ignorantes+(Ft.+Sech),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Pa Ti () (con Bryant Myers),Bad Bunny,335,116,https://www.last.fm/music/Bad+Bunny/_/Pa+Ti+()+(con+Bryant+Myers),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Safaera (feat. Jowell y Randy, Ñengo Flow)",Bad Bunny,414,115,"https://www.last.fm/music/Bad+Bunny/_/Safaera+(feat.+Jowell+y+Randy,+%C3%91engo+Flow)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Despues De La Playa,Bad Bunny,357,115,https://www.last.fm/music/Bad+Bunny/_/Despues+De+La+Playa,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Efecto [Explicit],Bad Bunny,474,114,https://www.last.fm/music/Bad+Bunny/_/Efecto+%5BExplicit%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
BAD BUNNY - BOOKER T,Bad Bunny,328,114,https://www.last.fm/music/Bad+Bunny/_/BAD+BUNNY+-+BOOKER+T,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"La Santa (feat. Daddy Yankee, Benito A. Martinez Ocasio, Raymond Ayala)",Bad Bunny,298,114,"https://www.last.fm/music/Bad+Bunny/_/La+Santa+(feat.+Daddy+Yankee,+Benito+A.+Martinez+Ocasio,+Raymond+Ayala)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Bichiyal (Ft. Yaviah),Bad Bunny,519,113,https://www.last.fm/music/Bad+Bunny/_/Bichiyal+(Ft.+Yaviah),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Un Polvo (Remix) [feat. Maluma & De La Guetto],Bad Bunny,380,113,https://www.last.fm/music/Bad+Bunny/_/Un+Polvo+(Remix)+%5Bfeat.+Maluma+&+De+La+Guetto%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Yo Perreo Sola - Bad Bunny,Bad Bunny,264,113,https://www.last.fm/music/Bad+Bunny/_/Yo+Perreo+Sola+-+Bad+Bunny,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Yo No Soy Celoso (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,346,112,https://www.last.fm/music/Bad+Bunny/_/Yo+No+Soy+Celoso+(360%C2%B0+Visualizer)+%7C+Un+Verano+Sin+Ti,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Un Ratito (feat. Benito Antonio Martínez Ocasio),Bad Bunny,184,112,https://www.last.fm/music/Bad+Bunny/_/Un+Ratito+(feat.+Benito+Antonio+Mart%C3%ADnez+Ocasio),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Puton,Bad Bunny,215,112,https://www.last.fm/music/Bad+Bunny/_/Puton,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Agosto (360° Visualizer),Bad Bunny,414,111,https://www.last.fm/music/Bad+Bunny/_/Agosto+(360%C2%B0+Visualizer),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Después de la Playa / Efecto (Mixed),Bad Bunny,154,110,https://www.last.fm/music/Bad+Bunny/_/Despu%C3%A9s+de+la+Playa+%2F+Efecto+(Mixed),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Qué Malo (feat. Ñengo Flow),Bad Bunny,1194,108,https://www.last.fm/music/Bad+Bunny/_/Qu%C3%A9+Malo+(feat.+%C3%91engo+Flow),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
‎EL MUNDO ES MÍO,Bad Bunny,237,108,https://www.last.fm/music/Bad+Bunny/_/%E2%80%8EEL+MUNDO+ES+M%C3%8DO,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Soy Peor (Remix),Bad Bunny,693,106,https://www.last.fm/music/Bad+Bunny/_/Soy+Peor+(Remix),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
‎TE MUDASTE,Bad Bunny,349,106,https://www.last.fm/music/Bad+Bunny/_/%E2%80%8ETE+MUDASTE,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Bad Bunny feat. Drake - Mia ( Video Oficial ),Bad Bunny,338,106,https://www.last.fm/music/Bad+Bunny/_/Bad+Bunny+feat.+Drake+-+Mia+(+Video+Oficial+),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
side a,Bad Bunny,1479,105,https://www.last.fm/music/Bad+Bunny/_/side+a,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Yo No Soy Celoso [Explicit],Bad Bunny,678,105,https://www.last.fm/music/Bad+Bunny/_/Yo+No+Soy+Celoso+%5BExplicit%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Que Malo (feat. Nengo Flow),Bad Bunny,266,105,https://www.last.fm/music/Bad+Bunny/_/Que+Malo+(feat.+Nengo+Flow),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
side b,Bad Bunny,1483,104,https://www.last.fm/music/Bad+Bunny/_/side+b,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
HACIENDO QUE ME AMAS (feat. Benito A. Martínez Ocasio),Bad Bunny,217,104,https://www.last.fm/music/Bad+Bunny/_/HACIENDO+QUE+ME+AMAS+(feat.+Benito+A.+Mart%C3%ADnez+Ocasio),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Yo Perreo Sola (Mixed),Bad Bunny,683,103,https://www.last.fm/music/Bad+Bunny/_/Yo+Perreo+Sola+(Mixed),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Quien tu Eres,Bad Bunny,662,103,https://www.last.fm/music/Bad+Bunny/_/Quien+tu+Eres,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
No Te Hagas (feat. Jory Boy),Bad Bunny,554,103,https://www.last.fm/music/Bad+Bunny/_/No+Te+Hagas+(feat.+Jory+Boy),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
